name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,n_values,foreground_fraction,border_touch_fraction,per_class_1,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity
s4_z8704_y1792_x2048,True,True,"[236, 236, 236]",,uint8,LZW,421285,,"[236, 236, 236]",,uint8,LZW,10629837,,"[236, 236, 236]",uint8,"[0, 1]",0.9361570559794331,0.06384294402056685,2,0.06384294402056685,0.02108636172971324,"{'fraction': 0.06384294402056685, 'border_touch_fraction': 0.02108636172971324, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.372380018234253, 'saturated': 0.0}, 'components': {'n_components': 12, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.34217582176632094, 'fragment_fraction': 9.294920683343502e-05, 'median_planarity': 0.01723316326321189, 'worst_planarity': 0.03280930527384905}}",1,0.06384294402056685,4.0,6.0,12,9.294920683343502e-05,0.03280930527384905
s4_z8704_y1792_x2304,True,True,"[236, 236, 236]",,uint8,LZW,539266,,"[236, 236, 236]",,uint8,LZW,11376825,,"[236, 236, 236]",uint8,"[0, 1]",0.9048642996606274,0.09513570033937258,2,0.09513570033937258,0.024510431127687752,"{'fraction': 0.09513570033937258, 'border_touch_fraction': 0.024510431127687752, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3363800048828125, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.21362060251677745, 'fragment_fraction': 0.0, 'median_planarity': 0.016615723569107784, 'worst_planarity': 0.04325851762904115}}",1,0.09513570033937258,4.0,6.0,10,0.0,0.04325851762904115
s4_z8704_y1792_x2560,True,True,"[236, 236, 236]",,uint8,LZW,434399,,"[236, 236, 236]",,uint8,LZW,10386605,,"[236, 236, 236]",uint8,"[0, 1]",0.934597895841347,0.06540210415865302,2,0.06540210415865302,0.0274596294822849,"{'fraction': 0.06540210415865302, 'border_touch_fraction': 0.0274596294822849, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.476069927215576, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.29832073535878056, 'fragment_fraction': 0.0, 'median_planarity': 0.016359074650846957, 'worst_planarity': 0.027573396337487018}}",1,0.06540210415865302,4.0,6.0,6,0.0,0.027573396337487018
s4_z8704_y1792_x512,True,True,"[236, 236, 236]",,uint8,LZW,678341,,"[236, 236, 236]",,uint8,LZW,13289295,,"[236, 236, 236]",uint8,"[0, 1]",0.8665317382741176,0.1334682617258824,2,0.1334682617258824,0.024139548696633095,"{'fraction': 0.1334682617258824, 'border_touch_fraction': 0.024139548696633095, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.2283999919891357, 'saturated': 0.0}, 'components': {'n_components': 12, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.1370577327896914, 'fragment_fraction': 7.410189923167731e-06, 'median_planarity': 0.012555670631337935, 'worst_planarity': 0.03603741689877529}}",1,0.1334682617258824,4.0,6.0,12,7.410189923167731e-06,0.03603741689877529
s4_z8704_y2048_x2304,True,True,"[236, 236, 236]",,uint8,LZW,460829,,"[236, 236, 236]",,uint8,LZW,10868032,,"[236, 236, 236]",uint8,"[0, 1]",0.9152497486354496,0.08475025136455042,2,0.08475025136455042,0.02864955263968172,"{'fraction': 0.08475025136455042, 'border_touch_fraction': 0.02864955263968172, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.553689956665039, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.3070856811483879, 'fragment_fraction': 0.0, 'median_planarity': 0.02373865513426569, 'worst_planarity': 0.13340502367257298}}",1,0.08475025136455042,4.0,6.0,8,0.0,0.13340502367257298
s4_z8704_y2048_x2560,True,True,"[236, 236, 236]",,uint8,LZW,410677,,"[236, 236, 236]",,uint8,LZW,10376964,,"[236, 236, 236]",uint8,"[0, 1]",0.9361158973166682,0.06388410268333179,2,0.06388410268333179,0.027815588495538335,"{'fraction': 0.06388410268333179, 'border_touch_fraction': 0.027815588495538335, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.583470106124878, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.370061533221628, 'fragment_fraction': 0.0, 'median_planarity': 0.018527937538229473, 'worst_planarity': 0.07411847189007505}}",1,0.06388410268333179,4.0,6.0,7,0.0,0.07411847189007505
s4_z8704_y2304_x2304,True,True,"[236, 236, 236]",,uint8,LZW,446123,,"[236, 236, 236]",,uint8,LZW,11109412,,"[236, 236, 236]",uint8,"[0, 1]",0.9072096587284971,0.09279034127150293,2,0.09279034127150293,0.02950002459701884,"{'fraction': 0.09279034127150293, 'border_touch_fraction': 0.02950002459701884, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.636080026626587, 'saturated': 0.0}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.2681148844760015, 'fragment_fraction': 0.0, 'median_planarity': 0.024522178031839273, 'worst_planarity': 0.0337103744544863}}",1,0.09279034127150293,4.0,6.0,9,0.0,0.0337103744544863
s4_z8704_y2560_x1024,True,True,"[236, 236, 236]",,uint8,LZW,418380,,"[236, 236, 236]",,uint8,LZW,12760306,,"[236, 236, 236]",uint8,"[0, 1]",0.8468478550630785,0.1531521449369215,2,0.1531521449369215,0.026394001999929462,"{'fraction': 0.1531521449369215, 'border_touch_fraction': 0.026394001999929462, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3455700874328613, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.13105896413986393, 'fragment_fraction': 0.0, 'median_planarity': 0.007927122377040404, 'worst_planarity': 0.013936190728661878}}",1,0.1531521449369215,4.0,6.0,15,0.0,0.013936190728661878
s4_z8704_y2560_x1280,True,True,"[236, 236, 236]",,uint8,LZW,324479,,"[236, 236, 236]",,uint8,LZW,12350380,,"[236, 236, 236]",uint8,"[0, 1]",0.8575123612930241,0.1424876387069759,2,0.1424876387069759,0.033261359158606944,"{'fraction': 0.1424876387069759, 'border_touch_fraction': 0.033261359158606944, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.164799928665161, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.12331984618456784, 'fragment_fraction': 0.0, 'median_planarity': 0.005419273819919589, 'worst_planarity': 0.028820282674367162}}",1,0.1424876387069759,4.0,6.0,14,0.0,0.028820282674367162
s4_z8960_y1024_x1792,True,True,"[236, 236, 236]",,uint8,LZW,277282,,"[236, 236, 236]",,uint8,LZW,10353809,,"[236, 236, 236]",uint8,"[0, 1]",0.9094545937023746,0.09054540629762536,2,0.09054540629762536,0.030454093258676204,"{'fraction': 0.09054540629762536, 'border_touch_fraction': 0.030454093258676204, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.423379898071289, 'saturated': 0.0}, 'components': {'n_components': 12, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.2283993977239882, 'fragment_fraction': 3.528961006661334e-05, 'median_planarity': 0.008133287882718603, 'worst_planarity': 0.017096314935787484}}",1,0.09054540629762536,4.0,6.0,12,3.528961006661334e-05,0.017096314935787484
s4_z8960_y1024_x2048,True,True,"[236, 236, 236]",,uint8,LZW,649824,,"[236, 236, 236]",,uint8,LZW,12380242,,"[236, 236, 236]",uint8,"[0, 1]",0.8473040999810107,0.15269590001898928,2,0.15269590001898928,0.022634441978721262,"{'fraction': 0.15269590001898928, 'border_touch_fraction': 0.022634441978721262, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6352100372314453, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.15173132629888086, 'fragment_fraction': 2.0925984791791432e-05, 'median_planarity': 0.013425031190848395, 'worst_planarity': 0.027237672732554306}}",1,0.15269590001898928,4.0,6.0,14,2.0925984791791432e-05,0.027237672732554306
s4_z8960_y1280_x2304,True,True,"[236, 236, 236]",,uint8,LZW,572968,,"[236, 236, 236]",,uint8,LZW,11641710,,"[236, 236, 236]",uint8,"[0, 1]",0.8808450626646347,0.11915493733536535,2,0.11915493733536535,0.023173241272044558,"{'fraction': 0.11915493733536535, 'border_touch_fraction': 0.023173241272044558, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6292901039123535, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.19252932091178473, 'fragment_fraction': 1.9154605118238184e-06, 'median_planarity': 0.015511286459870849, 'worst_planarity': 0.03084174822813341}}",1,0.11915493733536535,4.0,6.0,10,1.9154605118238184e-06,0.03084174822813341
s4_z8960_y1536_x2304,True,True,"[236, 236, 236]",,uint8,LZW,529912,,"[236, 236, 236]",,uint8,LZW,11282314,,"[236, 236, 236]",uint8,"[0, 1]",0.9047924812176513,0.09520751878234873,2,0.09520751878234873,0.026714196216814017,"{'fraction': 0.09520751878234873, 'border_touch_fraction': 0.026714196216814017, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3876700401306152, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.21266916620319762, 'fragment_fraction': 7.990845687180766e-07, 'median_planarity': 0.016382209713363353, 'worst_planarity': 0.0483135727489229}}",1,0.09520751878234873,4.0,6.0,8,7.990845687180766e-07,0.0483135727489229
s4_z8960_y1792_x2304,True,True,"[236, 236, 236]",,uint8,LZW,503182,,"[236, 236, 236]",,uint8,LZW,10861932,,"[236, 236, 236]",uint8,"[0, 1]",0.903788772829744,0.09621122717025597,2,0.09621122717025597,0.0273590985470001,"{'fraction': 0.09621122717025597, 'border_touch_fraction': 0.0273590985470001, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.506269931793213, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.26434239399031334, 'fragment_fraction': 0.0, 'median_planarity': 0.015042254470548837, 'worst_planarity': 0.07083561789263093}}",1,0.09621122717025597,4.0,6.0,8,0.0,0.07083561789263093
s4_z8960_y1792_x512,True,True,"[236, 236, 236]",,uint8,LZW,743613,,"[236, 236, 236]",,uint8,LZW,13671985,,"[236, 236, 236]",uint8,"[0, 1]",0.8421633753937842,0.15783662460621584,2,0.15783662460621584,0.026337517985004662,"{'fraction': 0.15783662460621584, 'border_touch_fraction': 0.026337517985004662, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3425700664520264, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.13682389035232534, 'fragment_fraction': 0.0, 'median_planarity': 0.010954398418220065, 'worst_planarity': 0.05175189169064358}}",1,0.15783662460621584,4.0,6.0,15,0.0,0.05175189169064358
s4_z8960_y2304_x2048,True,True,"[236, 236, 236]",,uint8,LZW,344708,,"[236, 236, 236]",,uint8,LZW,10593742,,"[236, 236, 236]",uint8,"[0, 1]",0.9340807117572878,0.06591928824271226,2,0.06591928824271226,0.030194123213997184,"{'fraction': 0.06591928824271226, 'border_touch_fraction': 0.030194123213997184, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6460399627685547, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.39736167855411675, 'fragment_fraction': 4.616485469611984e-06, 'median_planarity': 0.031219983615696948, 'worst_planarity': 0.07280480022934338}}",1,0.06591928824271226,4.0,6.0,10,4.616485469611984e-06,0.07280480022934338
s4_z8960_y2304_x2304,True,True,"[236, 236, 236]",,uint8,LZW,437485,,"[236, 236, 236]",,uint8,LZW,10796892,,"[236, 236, 236]",uint8,"[0, 1]",0.9213404699360694,0.07865953006393059,2,0.07865953006393059,0.022958233752868932,"{'fraction': 0.07865953006393059, 'border_touch_fraction': 0.022958233752868932, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6333398818969727, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.31931163019224873, 'fragment_fraction': 0.0, 'median_planarity': 0.013699042546636698, 'worst_planarity': 0.05481896879647743}}",1,0.07865953006393059,4.0,6.0,5,0.0,0.05481896879647743
s4_z8960_y2304_x768,True,True,"[236, 236, 236]",,uint8,LZW,628039,,"[236, 236, 236]",,uint8,LZW,13542509,,"[236, 236, 236]",uint8,"[0, 1]",0.8246749758982175,0.17532502410178255,2,0.17532502410178255,0.02649969603174982,"{'fraction': 0.17532502410178255, 'border_touch_fraction': 0.02649969603174982, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.657140016555786, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.13925347480621753, 'fragment_fraction': 0.0, 'median_planarity': 0.010772915354678208, 'worst_planarity': 0.038052498116846405}}",1,0.17532502410178255,4.0,6.0,15,0.0,0.038052498116846405
s4_z8960_y2560_x1536,True,True,"[236, 236, 236]",,uint8,LZW,238048,,"[236, 236, 236]",,uint8,LZW,11100095,,"[236, 236, 236]",uint8,"[0, 1]",0.906172095248297,0.09382790475170295,2,0.09382790475170295,0.032562284216791075,"{'fraction': 0.09382790475170295, 'border_touch_fraction': 0.032562284216791075, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.385349988937378, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.2234553206118878, 'fragment_fraction': 4.540670624617894e-05, 'median_planarity': 0.005813453470571297, 'worst_planarity': 0.03300618843608286}}",1,0.09382790475170295,4.0,6.0,10,4.540670624617894e-05,0.03300618843608286
s4_z8960_y2560_x1792,True,True,"[236, 236, 236]",,uint8,LZW,340901,,"[236, 236, 236]",,uint8,LZW,11626263,,"[236, 236, 236]",uint8,"[0, 1]",0.8799593525871681,0.12004064741283188,2,0.12004064741283188,0.029431915048689826,"{'fraction': 0.12004064741283188, 'border_touch_fraction': 0.029431915048689826, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3797900676727295, 'saturated': 0.0}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.1853059077412547, 'fragment_fraction': 0.0, 'median_planarity': 0.010873630440664292, 'worst_planarity': 0.04938550792556427}}",1,0.12004064741283188,4.0,6.0,9,0.0,0.04938550792556427
s4_z9216_y1024_x2048,True,True,"[236, 236, 236]",,uint8,LZW,565462,,"[236, 236, 236]",,uint8,LZW,11912396,,"[236, 236, 236]",uint8,"[0, 1]",0.883219712093252,0.116780287906748,2,0.116780287906748,0.026498543964455796,"{'fraction': 0.116780287906748, 'border_touch_fraction': 0.026498543964455796, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6342599391937256, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.2055107850865478, 'fragment_fraction': 0.0, 'median_planarity': 0.00904324854537744, 'worst_planarity': 0.02676742658864592}}",1,0.116780287906748,4.0,6.0,11,0.0,0.02676742658864592
s4_z9216_y1024_x512,True,True,"[236, 236, 236]",,uint8,LZW,616790,,"[236, 236, 236]",,uint8,LZW,12705411,,"[236, 236, 236]",uint8,"[0, 1]",0.8785353085028167,0.12146469149718325,2,0.12146469149718325,0.02369590175896598,"{'fraction': 0.12146469149718325, 'border_touch_fraction': 0.02369590175896598, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3748199939727783, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.16396346401613968, 'fragment_fraction': 3.1317273417960958e-06, 'median_planarity': 0.013045519251668925, 'worst_planarity': 0.0334577313153506}}",1,0.12146469149718325,4.0,6.0,14,3.1317273417960958e-06,0.0334577313153506
s4_z9216_y1280_x2048,True,True,"[236, 236, 236]",,uint8,LZW,499015,,"[236, 236, 236]",,uint8,LZW,11512371,,"[236, 236, 236]",uint8,"[0, 1]",0.9111657594009125,0.08883424059908754,2,0.08883424059908754,0.02406008598393368,"{'fraction': 0.08883424059908754, 'border_touch_fraction': 0.02406008598393368, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.446769952774048, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.22081599095627152, 'fragment_fraction': 0.0, 'median_planarity': 0.0065567477554400126, 'worst_planarity': 0.031837614941507386}}",1,0.08883424059908754,4.0,6.0,7,0.0,0.031837614941507386
s4_z9216_y1536_x2304,True,True,"[236, 236, 236]",,uint8,LZW,489264,,"[236, 236, 236]",,uint8,LZW,10687450,,"[236, 236, 236]",uint8,"[0, 1]",0.9146729187258678,0.08532708127413222,2,0.08532708127413222,0.02495539698687811,"{'fraction': 0.08532708127413222, 'border_touch_fraction': 0.02495539698687811, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.4434499740600586, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.24349188318780698, 'fragment_fraction': 0.0, 'median_planarity': 0.012862674652936244, 'worst_planarity': 0.04348413885785628}}",1,0.08532708127413222,4.0,6.0,10,0.0,0.04348413885785628
s4_z9216_y1792_x2304,True,True,"[236, 236, 236]",,uint8,LZW,531606,,"[236, 236, 236]",,uint8,LZW,10895588,,"[236, 236, 236]",uint8,"[0, 1]",0.9001662018755568,0.0998337981244431,2,0.0998337981244431,0.02299653798349541,"{'fraction': 0.0998337981244431, 'border_touch_fraction': 0.02299653798349541, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.488960027694702, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.23950554814245248, 'fragment_fraction': 0.0, 'median_planarity': 0.020687699756803762, 'worst_planarity': 0.038572439269453106}}",1,0.0998337981244431,4.0,6.0,7,0.0,0.038572439269453106
s4_z9216_y2304_x1024,True,True,"[236, 236, 236]",,uint8,LZW,505202,,"[236, 236, 236]",,uint8,LZW,12926640,,"[236, 236, 236]",uint8,"[0, 1]",0.8439281006091178,0.15607189939088223,2,0.15607189939088223,0.024190218718574043,"{'fraction': 0.15607189939088223, 'border_touch_fraction': 0.024190218718574043, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 12.0, 'mean': 3.4742400646209717, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.12768877023021288, 'fragment_fraction': 0.0, 'median_planarity': 0.01232792507578185, 'worst_planarity': 0.02724327305938398}}",1,0.15607189939088223,4.0,6.0,14,0.0,0.02724327305938398
s4_z9216_y2304_x1280,True,True,"[236, 236, 236]",,uint8,LZW,306693,,"[236, 236, 236]",,uint8,LZW,11769957,,"[236, 236, 236]",uint8,"[0, 1]",0.8613114352002883,0.13868856479971176,2,0.13868856479971176,0.023235861714861233,"{'fraction': 0.13868856479971176, 'border_touch_fraction': 0.023235861714861233, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.204119920730591, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.13771628309593528, 'fragment_fraction': 0.0, 'median_planarity': 0.004100988863295931, 'worst_planarity': 0.028634672783010934}}",1,0.13868856479971176,4.0,6.0,10,0.0,0.028634672783010934
s4_z9216_y2304_x1536,True,True,"[236, 236, 236]",,uint8,LZW,443620,,"[236, 236, 236]",,uint8,LZW,12181992,,"[236, 236, 236]",uint8,"[0, 1]",0.8617286516635099,0.1382713483364901,2,0.1382713483364901,0.022574738345637956,"{'fraction': 0.1382713483364901, 'border_touch_fraction': 0.022574738345637956, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.332969903945923, 'saturated': 0.0}, 'components': {'n_components': 12, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.14022043781644195, 'fragment_fraction': 1.1004283967748644e-06, 'median_planarity': 0.019787443294273527, 'worst_planarity': 0.042120887495302545}}",1,0.1382713483364901,4.0,6.0,12,1.1004283967748644e-06,0.042120887495302545
