name,surface_class,orient_class,surface_voxels,surface_fraction,hf_energy,hf_energy_norm,dynamic_range,intensity_p50,n_samples,polarity,oriented,search_radius,noise_sigma,global_peak_offset,global_peak_offset_raw,global_peak_ci95,global_peak_ci95_width,global_offset_reliable,global_profile_contrast,global_profile_snr,n_cells,n_cells_considered,cell_frac_unresolved,cell_frac_low_snr,cell_size,neighbour_ridge_pos,neighbour_ridge_neg,winding_spacing,dominant_ridge_at,recommended_radius,cell_offset_median,cell_offset_mean,cell_abs_offset_median,cell_abs_offset_p90,cell_frac_ge_1vx,cell_frac_ge_2vx,cell_offset_worst,cell_snr_median,cell_voxels_median,naive_mean_signed_offset,naive_median_abs_offset,naive_frac_offset_ge_1vx,naive_median_prominence_snr,naive_frac_flat_support,overlay_png,drift_png
sample_00865,1,2,2159634,0.06590679931640625,12.55919075012207,0.05734790116548538,219.0,127.0,38507,bright,False,9.8,6.319781303405762,3.292997360229492,3.292997360229492,"[3.1919686079025267, 3.3807310342788695]",0.18876242637634277,True,18.639785766601562,2.9494352528554253,63,68,0.07352941176470588,0.0,64,16.0,-14.0,14.0,3.5,9.8,2.521090507507324,1.6941080471825978,3.193253517150879,6.969975852966312,0.9047619047619048,0.7777777777777778,-8.545540809631348,110.45788753289315,502.0,-0.5625847073107884,2.5814097225666046,0.8013895456694918,9.13467025756836,0.1325,,
sample_00866,1,2,896183,0.027349334716796875,11.412564277648926,0.05332973971962929,214.0,114.0,32748,bright,False,11.55,5.432497501373291,2.7107486724853516,2.7107486724853516,"[2.6455620527267456, 2.7624080181121826]",0.11684596538543701,True,51.54168701171875,9.487659589109693,40,40,0.0,0.0,64,28.0,-19.0,19.0,3.0,11.55,3.194821834564209,3.3472422122955323,3.194821834564209,7.3447208404541025,0.75,0.6,8.77283000946045,349.35260649751626,830.5,1.1125052100545647,2.000848114141263,0.7164425572068884,16.36353302001953,0.033675,,
sample_00867,1,2,3404146,0.10388629150390626,11.50582218170166,0.05351545289158821,215.0,129.0,37530,bright,False,13.675,5.822501182556152,3.70773983001709,3.70773983001709,"[3.6371896266937256, 3.774466133117676]",0.13727650642395028,True,39.001991271972656,6.698494349613903,98,98,0.0,0.0,64,26.5,-21.5,21.5,4.0,13.675,2.9442367553710938,3.2378377817115007,2.988917350769043,6.605450439453124,0.9183673469387755,0.7959183673469388,9.79314136505127,137.43465960018722,358.0,1.1897425698070025,2.4588946532458067,0.7908626152073732,12.123994827270508,0.074875,,
sample_00868,1,2,2625254,0.08011639404296875,14.372794151306152,0.06090167164802551,236.0,103.0,36383,bright,False,12.675,7.132513999938965,3.03684139251709,3.03684139251709,"[2.9847628355026243, 3.092991352081299]",0.1082285165786745,True,72.96504211425781,10.229919228322888,95,95,0.0,0.0,64,27.0,-21.5,21.5,3.0,12.675,2.7915964126586914,3.2996445204082288,2.7915964126586914,6.065327644348145,0.9157894736842105,0.7263157894736842,8.324408531188965,230.0881073732071,326.0,1.4668381510813675,2.2541041714139283,0.7633361836479642,16.731449127197266,0.024725,,
sample_00869,1,2,2441408,0.074505859375,13.644187927246094,0.061460305005311966,222.0,127.0,36082,bright,False,14.4,6.909257888793945,3.9381256103515625,3.9381256103515625,"[3.845180320739746, 4.029901647567749]",0.18472132682800346,True,33.56128692626953,4.857437291594259,84,84,0.0,0.0,64,25.0,-22.0,22.0,4.5,14.4,3.4916601181030273,3.2354119278135753,3.8791980743408203,7.573243141174318,0.8690476190476191,0.7738095238095238,-12.576001167297363,133.9175755207221,381.0,1.0091583594052256,2.531014209613204,0.7916651876042738,11.104829788208008,0.09485,,
sample_00870,1,2,1955104,0.0596650390625,14.571146965026855,0.06419007480144501,227.0,123.0,37289,bright,False,10.875,7.307216167449951,2.8432540893554688,2.8432540893554688,"[2.7844115257263184, 2.9038989305496217]",0.11948740482330322,True,34.64884948730469,4.741730461136246,72,72,0.0,0.0,64,25.0,-17.5,17.5,3.0,10.875,2.7461633682250977,2.6994911564721003,2.7492752075195312,5.84065990447998,0.8333333333333334,0.6666666666666666,8.644052505493164,164.3152979353037,522.5,-1.0553303628403143,2.4371059723198414,0.7852139019247772,12.630596160888672,0.068125,,
sample_00871,1,2,3160623,0.09645455932617188,15.440526962280273,0.06328085064888,244.0,119.0,37727,bright,False,11.275,7.351709365844727,1.9680938720703125,1.9680938720703125,"[1.921800684928894, 2.0104801654815674]",0.08867948055267338,True,55.349151611328125,7.528745881668622,98,99,0.010101010101010102,0.0,64,20.0,-19.5,19.5,2.5,11.275,1.7504777908325195,2.1576890848120867,1.7504777908325195,4.758572196960449,0.7653061224489796,0.3979591836734694,9.148921966552734,178.14687732382043,349.0,0.9880396339898275,2.0357580110430717,0.7308485942739231,15.460169792175293,0.0357,,
sample_00872,1,2,2163078,0.06601190185546875,13.051823616027832,0.057751432061195374,226.0,108.0,35265,bright,False,14.35,6.2161865234375,4.075922012329102,4.075922012329102,"[4.006959247589111, 4.138460731506347]",0.13150148391723615,True,50.28289794921875,8.08902656952654,91,91,0.0,0.0,64,30.0,-23.0,23.0,4.0,14.35,4.227083206176758,4.1743976676857075,4.379573822021484,7.580833435058594,0.945054945054945,0.8461538461538461,11.298004150390625,204.4778154567703,368.0,1.4747395384338706,2.544613115489483,0.7959335114277234,15.120918273925781,0.060175,,
sample_00873,1,2,1372676,0.0418907470703125,16.068300247192383,0.06779873371124268,237.0,137.0,36648,bright,False,7.8500000000000005,7.647895336151123,1.79868745803833,1.79868745803833,"[1.7163666248321534, 1.900591826438904]",0.1842252016067505,True,21.243064880371094,2.777635407738447,52,54,0.037037037037037035,0.0,64,13.0,-14.5,13.0,2.0,7.8500000000000005,1.125776767730713,0.9554786819678086,1.9723923206329346,4.537153100967407,0.7692307692307693,0.46153846153846156,6.632045269012451,129.95576211729252,705.0,-0.5043857399972554,2.3067697137594223,0.7678938004653072,10.904809951782227,0.083,,
sample_00874,1,2,2300401,0.07020266723632812,14.832975387573242,0.06338878720998764,234.0,118.0,36317,bright,False,11.775,7.398458957672119,2.8462047576904297,2.8462047576904297,"[2.773369550704956, 2.917053294181824]",0.14368374347686785,True,41.12983703613281,5.559243792720054,88,88,0.0,0.0,64,26.0,-19.5,19.5,3.0,11.775,2.9406657218933105,2.875985253940929,2.9406657218933105,5.793724632263183,0.8977272727272727,0.6590909090909091,8.077079772949219,145.55089257030778,384.0,-0.9981997075653889,2.3332618065178394,0.7738838214114259,12.831791877746582,0.056125,,
sample_00875,1,2,1516694,0.04628582763671875,19.685731887817383,0.10936518013477325,180.0,57.0,37066,bright,False,10.475000000000001,14.354571342468262,3.182861328125,3.182861328125,"[3.1077952146530152, 3.2627944469451906]",0.15499923229217538,True,36.3043212890625,2.529112184747412,63,63,0.0,0.0,64,25.5,-15.5,15.5,3.5,10.475000000000001,3.102445602416992,2.8066198560926647,3.1333751678466797,4.839043426513673,0.8888888888888888,0.7619047619047619,9.515251159667969,73.5828390538842,574.0,1.247400108480157,2.5159829668700695,0.797821560147365,6.109207630157471,0.14335,,
sample_00877,1,2,1400938,0.04275323486328125,18.582317352294922,0.10741224139928818,173.0,65.0,35965,bright,False,13.575000000000001,12.722694396972656,2.548691749572754,2.548691749572754,"[2.4693885803222657, 2.618474340438843]",0.14908576011657715,True,46.161128997802734,3.628251025882277,61,61,0.0,0.0,64,23.5,-31.0,23.5,3.0,13.575000000000001,2.573472023010254,2.6319960140791094,2.573472023010254,4.125731468200684,0.8852459016393442,0.6557377049180327,6.421149253845215,99.94833715658861,543.0,-1.331872708304188,2.238963627256453,0.7615353956525738,7.135318756103516,0.097925,,
sample_00878,1,2,2795689,0.08531765747070312,17.01751136779785,0.10010300576686859,170.0,55.0,35481,bright,False,14.25,11.782106399536133,2.006519317626953,2.006519317626953,"[1.9254395961761475, 2.096054029464722]",0.1706144332885744,True,47.89899444580078,4.065401620179443,104,104,0.0,0.0,64,30.0,-25.0,25.0,3.0,14.25,1.9209938049316406,2.4574361947866588,1.9209938049316406,5.300290298461914,0.7980769230769231,0.4807692307692308,7.646476745605469,78.34069657055127,312.5,1.1672382084650215,1.98521470092237,0.721902416499923,7.803960800170898,0.075975,,
sample_00879,1,2,1737825,0.053034210205078126,19.129072189331055,0.1074666976928711,178.0,60.0,34167,bright,False,10.875,12.75573444366455,2.577625274658203,2.577625274658203,"[2.524125361442566, 2.637933778762817]",0.11380841732025138,True,49.378089904785156,3.8710503203764954,72,72,0.0,0.0,64,17.5,-25.0,17.5,3.0,10.875,2.5856199264526367,2.7643663353390164,2.5856199264526367,4.553693485260009,0.9722222222222222,0.6944444444444444,6.027107238769531,91.7111527083944,433.0,0.2776164012997949,2.2119875513017178,0.7621435383148245,7.144974708557129,0.0978,,
sample_00880,1,2,2844304,0.08680126953125,16.89345932006836,0.09879215806722641,171.0,50.0,38563,bright,False,5.4,11.452367782592773,0.4940485954284668,0.4940485954284668,"[0.42442803382873534, 0.56429123878479]",0.1398632049560547,True,32.25505828857422,2.8164532349022933,100,104,0.038461538461538464,0.0,64,12.0,-15.5,12.0,0.0,5.4,0.3355557918548584,0.46381378412246704,1.0598716735839844,2.651044487953187,0.52,0.23,4.270252704620361,68.09898787784795,316.0,-0.2782405974078705,2.0567049384117126,0.7419898321116103,8.645174026489258,0.05665,,
sample_00881,1,2,529758,0.03157603740692139,18.48270034790039,0.10683641582727432,173.0,57.0,36778,bright,False,13.475,13.159611701965332,1.2139387130737305,1.2139387130737305,"[1.1064965724945068, 1.3106974363327026]",0.2042008638381958,True,41.48716735839844,3.152613336775165,36,36,0.0,0.0,64,35.5,-25.5,25.5,2.0,13.475,1.13856840133667,1.8793198002709284,1.2881255149841309,5.529394149780273,0.5833333333333334,0.3333333333333333,8.236894607543945,125.33681974286078,932.5,0.8713716839877585,2.061070693656802,0.7359348968345508,7.123361587524414,0.098025,,
sample_00882,1,2,733176,0.0437006950378418,19.70256233215332,0.11007018387317657,179.0,65.0,37489,bright,False,8.850000000000001,13.671276092529297,2.665454864501953,2.665454864501953,"[2.5863070487976074, 2.74075129032135]",0.1544442415237426,True,41.245513916015625,3.0169468919257905,37,37,0.0,0.0,64,13.0,-15.0,13.0,3.0,8.850000000000001,2.760470390319824,3.209057060447899,2.760470390319824,5.196987152099608,0.9459459459459459,0.7837837837837838,8.26748275756836,107.02312665224747,994.0,1.206549950493405,2.3713703006505966,0.7704345037678371,6.747956275939941,0.13415,,
sample_00883,1,2,490743,0.02925056219100952,19.834930419921875,0.11399385333061218,174.0,73.0,36603,bright,False,9.3,13.571037292480469,2.3523683547973633,2.3523683547973633,"[2.2521368265151978, 2.4289607763290406]",0.17682394981384286,True,30.62808609008789,2.256871411521248,28,28,0.0,0.0,64,20.0,-14.0,14.0,3.0,9.3,2.2357821464538574,2.5787184919629778,2.2357821464538574,4.7786451339721685,0.8214285714285714,0.6071428571428571,7.765040397644043,87.75559370125626,1034.5,-0.8732173087376816,2.1811548359692097,0.7535514018691589,6.320154190063477,0.145875,,
sample_00884,1,2,839296,0.05002593994140625,19.39756965637207,0.1095907911658287,177.0,58.0,35327,bright,False,12.55,13.549385070800781,3.1758251190185547,3.1758251190185547,"[3.0579474687576296, 3.3095354318618773]",0.2515879631042477,True,37.94652557373047,2.800608690021369,51,51,0.0,0.0,64,28.0,-19.0,19.0,4.0,12.55,2.5852527618408203,2.8886201708924535,2.7810258865356445,5.556672096252441,0.8823529411764706,0.7450980392156863,8.897904396057129,89.26979529119393,683.0,-1.154184431123209,2.3818964809179306,0.7756941369932325,6.74261474609375,0.120625,,
sample_00885,1,2,1521662,0.04643743896484375,18.22186851501465,0.10412496328353882,175.0,54.0,38326,bright,False,13.25,12.771051406860352,1.2551937103271484,1.2551937103271484,"[1.1995770931243896, 1.3078267335891725]",0.1082496404647828,True,54.96297836303711,4.30371600677389,75,75,0.0,0.0,64,27.5,-25.0,25.0,2.0,13.25,1.317129135131836,1.512094841003418,1.317129135131836,3.163534927368165,0.5733333333333334,0.24,7.700864791870117,100.76390024687865,488.0,1.0431028613562439,1.8814248517155647,0.7104878848389116,7.960095405578613,0.055075,,
sample_00886,1,2,1520334,0.04639691162109375,16.465526580810547,0.09742914885282516,169.0,51.0,37566,bright,False,15.475,11.821310043334961,3.400615692138672,3.400615692138672,"[3.3332833290100097, 3.489989423751831]",0.1567060947418213,True,53.44178771972656,4.520800784669198,85,85,0.0,0.0,64,,-25.5,25.5,4.0,15.475,3.337291717529297,3.6135251998901365,3.4327659606933594,6.203263092041016,0.9882352941176471,0.9411764705882353,8.262468338012695,106.6517671582612,379.0,1.6920501561177015,2.4816925060003996,0.7944514901712112,7.578623294830322,0.06485,,
sample_00887,1,2,1258092,0.0383939208984375,17.055299758911133,0.09801896661520004,174.0,51.0,36845,bright,False,9.7,10.97563362121582,2.1171817779541016,2.1171817779541016,"[2.0757018089294434, 2.15811710357666]",0.08241529464721653,True,54.099700927734375,4.929073144639235,58,58,0.0,0.0,64,16.0,-30.5,16.0,2.5,9.7,2.224503993988037,1.9398867261820827,2.2520670890808105,3.6664610862731934,0.896551724137931,0.5862068965517241,-9.038155555725098,125.45366331427138,622.0,-1.3722197892070556,2.079958751797676,0.7460153617292571,8.649489402770996,0.065475,,
sample_00888,1,2,1594808,0.048669677734375,17.26609230041504,0.09866338223218918,175.0,50.0,36227,bright,False,14.525,12.041529655456543,2.8736343383789062,2.8736343383789062,"[2.8012766361236574, 2.94622220993042]",0.14494557380676243,True,48.612091064453125,4.037036195183464,90,90,0.0,0.0,64,,-24.5,24.5,3.5,14.525,2.91957950592041,3.2287134064568415,2.91957950592041,5.676756477355959,0.9333333333333333,0.7555555555555555,10.146602630615234,92.2874992987013,338.5,-0.8781429470504649,2.3443137407302856,0.7787706054537051,8.19965934753418,0.0621,,
sample_00889,1,2,926844,0.0282850341796875,17.21333885192871,0.09892723709344864,174.0,55.0,38399,bright,False,9.05,11.532025337219238,0.5148153305053711,0.5148153305053711,"[0.46227402687072755, 0.5580833196640015]",0.09580929279327394,True,39.1873779296875,3.398134914186453,49,49,0.0,0.0,64,19.0,-21.0,19.0,0.5,9.05,0.33570384979248047,0.36364119393484934,1.101977825164795,2.440736198425294,0.5306122448979592,0.16326530612244897,4.4109649658203125,108.64199424091169,742.0,0.18683048466904972,1.9429433792829514,0.719951852504257,7.888027191162109,0.093975,,
sample_00890,1,2,1701181,0.051915924072265626,17.938451766967773,0.10250543802976608,175.0,52.0,35087,bright,False,15.200000000000001,13.25914192199707,2.9571714401245117,2.9571714401245117,"[2.8938132762908935, 3.027206039428711]",0.13339276313781756,True,52.87318420410156,3.9876776728955843,70,70,0.0,0.0,64,32.5,-26.0,26.0,3.5,15.200000000000001,2.7250633239746094,3.0731388228280205,2.7250633239746094,5.03772029876709,0.9714285714285714,0.7857142857142857,6.494790077209473,102.02317512861413,506.5,1.231454685145734,2.3741677328944206,0.7783096577663112,7.313997745513916,0.08765,,
sample_00891,1,2,790194,0.02411480712890625,19.585411071777344,0.10702410340309143,183.0,58.0,37235,bright,False,10.15,13.935593605041504,1.9027118682861328,1.9027118682861328,"[1.8420352697372437, 1.9598059892654418]",0.11777071952819806,True,45.760711669921875,3.283728915097448,40,40,0.0,0.0,64,33.0,-17.0,17.0,2.5,10.15,1.8103790283203125,2.284626603126526,1.8103790283203125,4.147657203674316,0.725,0.4,8.197601318359375,114.66441441390381,1024.0,-1.22189998318252,2.1053553447127342,0.7440057073730575,6.961007118225098,0.0907,,
sample_00892,1,2,2192074,0.06689678955078125,17.058103561401367,0.09860175102949142,173.0,51.0,36935,bright,False,10.55,12.260078430175781,1.5722532272338867,1.5722532272338867,"[1.5016772985458373, 1.6315521478652955]",0.12987484931945814,True,43.961090087890625,3.58571034747127,88,88,0.0,0.0,64,23.5,-19.0,19.0,2.0,10.55,2.0689172744750977,1.827384049242193,2.156554698944092,4.071337604522705,0.8181818181818182,0.5568181818181818,8.9401273727417,89.79127089851522,370.5,0.900444946741153,2.1870257295668125,0.7573913043478261,8.238424301147461,0.05825,,
sample_00893,1,2,2084209,0.06360501098632812,18.837247848510742,0.10523602366447449,179.0,53.0,36218,bright,False,11.1,13.152275085449219,2.715451240539551,2.715451240539551,"[2.6704956531524657, 2.7592846632003782]",0.08878901004791251,True,56.63022994995117,4.305736428262742,91,91,0.0,0.0,64,37.0,-18.0,18.0,3.0,11.1,2.7138051986694336,2.6832250972370524,2.7138051986694336,4.117836952209473,0.9340659340659341,0.7582417582417582,5.606941223144531,88.04289836869098,341.0,-1.5997234436249765,2.308620985597372,0.774404385410078,7.479756832122803,0.074175,,
sample_00894,1,2,2872191,0.08765231323242187,17.609773635864258,0.10358690470457077,170.0,61.0,36650,bright,False,14.200000000000001,11.835143089294434,1.8281736373901367,1.8281736373901367,"[1.7510112524032593, 1.9012701988220215]",0.15025894641876225,True,41.73661804199219,3.5264988118094958,105,105,0.0,0.0,64,35.0,-26.0,26.0,2.5,14.200000000000001,1.860814094543457,2.1432964324951174,1.8863325119018555,5.151847648620607,0.7619047619047619,0.4380952380952381,-8.740474700927734,71.87972084383038,302.0,1.0197430259093985,2.0506833344697952,0.7321390028059572,7.438863754272461,0.09805,,
sample_00895,1,2,2074469,0.06330776977539063,16.335981369018555,0.09782024472951889,167.0,51.0,37170,bright,False,10.7,11.245050430297852,2.8987979888916016,2.8987979888916016,"[2.8467886447906494, 2.9551587104797363]",0.10837006568908691,True,48.27156066894531,4.29269401397133,83,83,0.0,0.0,64,32.0,-16.0,16.0,3.5,10.7,2.9077329635620117,2.896564701953566,2.9077329635620117,4.460914611816406,0.9397590361445783,0.7710843373493976,7.382002830505371,98.48980952245032,372.0,1.5080930025616244,2.4632605221122503,0.7965837541300418,8.162729263305664,0.078775,,
sample_00896,1,2,2420344,0.073863037109375,17.480703353881836,0.10343611240386963,169.0,55.0,36213,bright,False,11.225,12.425761222839355,1.5983686447143555,1.5983686447143555,"[1.5319741725921632, 1.6494203329086303]",0.11744616031646715,True,43.29829788208008,3.484558982390149,102,102,0.0,0.0,64,20.5,-25.5,20.5,2.0,11.225,1.6124787330627441,1.8357076551399978,1.6124787330627441,3.442215728759767,0.7352941176470589,0.4117647058823529,7.462556838989258,69.68471181540971,340.5,0.9462807661801815,1.930984165519476,0.7202687503699757,7.102993011474609,0.0929,,
sample_00897,1,2,2389423,0.07291940307617187,17.604427337646484,0.10294986516237259,171.0,55.0,34587,bright,False,13.700000000000001,12.478557586669922,1.3351459503173828,1.3351459503173828,"[1.27835533618927, 1.3826486825942994]",0.1042933464050293,True,46.95790481567383,3.7630875595618583,90,90,0.0,0.0,64,30.0,-26.0,26.0,2.0,13.700000000000001,1.380650520324707,1.7304212358262805,1.380650520324707,3.916247177124033,0.6333333333333333,0.3333333333333333,6.687962532043457,75.1038312545375,341.0,-0.8460038189989999,1.8923275731503963,0.7098142763899602,7.642082214355469,0.06995,,
sample_00898,1,2,902902,0.02755438232421875,17.98752784729004,0.10397414863109589,173.0,51.0,34746,bright,False,10.65,12.581827163696289,2.58284854888916,2.58284854888916,"[2.5157459497451784, 2.640595030784607]",0.12484908103942871,True,50.26715087890625,3.995218677295736,55,55,0.0,0.0,64,27.5,-17.0,17.0,3.0,10.65,2.405259132385254,2.474184851212935,2.405259132385254,4.673176574707031,0.8181818181818182,0.6363636363636364,6.552684783935547,114.9527552405985,562.0,0.6616866962768532,2.1846016496419907,0.7563624330666024,7.477625846862793,0.064425,,
