name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity,surface_junction_fraction
sample_00815,True,True,"[320, 320, 320]",,uint8,LZW,1292041,,"[320, 320, 320]",,uint8,LZW,29151302,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8356271362304688,0.067905029296875,0.09646783447265625,3,0.16437286376953125,0.11406992352636475,"{'fraction': 0.067905029296875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.747689962387085, 'saturated': 0.0}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.14689642588777554, 'fragment_fraction': 0.0, 'median_planarity': 0.0035476757594677744, 'worst_planarity': 0.008313417905456384}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.09646783447265625, 'border_touch_fraction': 0.19436530427470802, 'thickness': {'median': 6.0, 'p95': 48.0, 'max': 48.0, 'mean': 20.3741397857666, 'saturated': 0.274271778626017}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.24582940727953112, 'worst_planarity': 0.24582940727953112}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.067905029296875,2.0,4.0,12,0.0,0.008313417905456384,0.00225
sample_00818,True,True,"[320, 320, 320]",,uint8,LZW,849945,,"[320, 320, 320]",,uint8,LZW,31586715,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.29776953125,0.027624359130859377,0.6746061096191406,3,0.70223046875,0.026700635808890198,"{'fraction': 0.027624359130859377, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.0, 'mean': 2.772670030593872, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.27403598119742156, 'fragment_fraction': 0.0, 'median_planarity': 0.01110378154839296, 'worst_planarity': 0.027046476156191056}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00675, 'junctions': 27, 'radius': 5}}","{'fraction': 0.6746061096191406, 'border_touch_fraction': 0.02779399672289598, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.785289764404297, 'saturated': 0.9391169878002721}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.027624359130859377,2.0,4.0,8,0.0,0.027046476156191056,0.00675
sample_00822,True,True,"[320, 320, 320]",,uint8,LZW,727977,,"[320, 320, 320]",,uint8,LZW,24292702,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4257557983398437,0.054791015625,0.5194531860351562,3,0.5742442016601562,0.032651613975018326,"{'fraction': 0.054791015625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 10.0, 'mean': 2.6991798877716064, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.17401715057213132, 'fragment_fraction': 0.0, 'median_planarity': 0.00359103847390037, 'worst_planarity': 0.0062992997439004494}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.5194531860351562, 'border_touch_fraction': 0.03609564924052851, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.718719959259033, 'saturated': 0.9178744080554397}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.054791015625,2.0,4.0,6,0.0,0.0062992997439004494,0.00275
sample_00823,True,True,"[320, 320, 320]",,uint8,LZW,845769,,"[320, 320, 320]",,uint8,LZW,23407587,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4470644836425781,0.04838290405273438,0.5045526123046875,3,0.5529355163574219,0.033909921582754424,"{'fraction': 0.04838290405273438, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 10.0, 'mean': 2.725980043411255, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.20518401852894927, 'fragment_fraction': 0.0, 'median_planarity': 0.007623099337837989, 'worst_planarity': 0.017892175785460745}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.5045526123046875, 'border_touch_fraction': 0.0371616349667759, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.716350078582764, 'saturated': 0.9203170835858558}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.04838290405273438,2.0,4.0,7,0.0,0.017892175785460745,0.00325
sample_00824,True,True,"[320, 320, 320]",,uint8,LZW,1057689,,"[320, 320, 320]",,uint8,LZW,35281912,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2645322265625,0.063451416015625,0.672016357421875,3,0.7354677734375,0.02549397903916911,"{'fraction': 0.063451416015625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.661979913711548, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.1432793568221257, 'fragment_fraction': 0.0, 'median_planarity': 0.001168546160124563, 'worst_planarity': 0.0012317943273486415}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0045, 'junctions': 18, 'radius': 5}}","{'fraction': 0.672016357421875, 'border_touch_fraction': 0.027901106562245807, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.815400123596191, 'saturated': 0.9442737610800634}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.063451416015625,2.0,4.0,7,0.0,0.0012317943273486415,0.0045
sample_00826,True,True,"[320, 320, 320]",,uint8,LZW,690985,,"[320, 320, 320]",,uint8,LZW,34186112,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.12959982299804687,0.02440777587890625,0.8459924011230469,3,0.8704001770019532,0.021541815472261704,"{'fraction': 0.02440777587890625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.683350086212158, 'saturated': 0.0}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.36969644683506003, 'fragment_fraction': 0.0, 'median_planarity': 0.001522841518877353, 'worst_planarity': 0.0026374049540019264}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.8459924011230469, 'border_touch_fraction': 0.02216331964106244, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.893939971923828, 'saturated': 0.966892531239044}, 'skipped': 'thickness saturated for 97% of voxels: a region, not a sheet'}",1,0.02440777587890625,2.0,4.0,3,0.0,0.0026374049540019264,0.0015
sample_00835,True,True,"[320, 320, 320]",,uint8,LZW,1010713,,"[320, 320, 320]",,uint8,LZW,34144129,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2546259460449219,0.05547100830078125,0.6899030456542968,3,0.7453740539550782,0.025155155187532214,"{'fraction': 0.05547100830078125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6853299140930176, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.16712512804826388, 'fragment_fraction': 0.0, 'median_planarity': 0.0024652105703019287, 'worst_planarity': 0.003197651191056487}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.6899030456542968, 'border_touch_fraction': 0.027177731882916525, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.820499897003174, 'saturated': 0.9465503721610848}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.05547100830078125,2.0,4.0,6,0.0,0.003197651191056487,0.00225
sample_00836,True,True,"[320, 320, 320]",,uint8,LZW,899497,,"[320, 320, 320]",,uint8,LZW,33359523,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.21714508056640625,0.04087469482421875,0.741980224609375,3,0.7828549194335938,0.023950797950616293,"{'fraction': 0.04087469482421875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6951100826263428, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.2211228760726962, 'fragment_fraction': 0.0, 'median_planarity': 0.001146296572678177, 'worst_planarity': 0.0027629001657202296}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.741980224609375, 'border_touch_fraction': 0.025270215267355917, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.861219882965088, 'saturated': 0.9587501575275463}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.04087469482421875,2.0,4.0,6,0.0,0.0027629001657202296,0.003
sample_00840,True,True,"[320, 320, 320]",,uint8,LZW,748585,,"[320, 320, 320]",,uint8,LZW,33193243,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.166031494140625,0.037445404052734374,0.7965231018066407,3,0.833968505859375,0.02248286340343127,"{'fraction': 0.037445404052734374, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7056798934936523, 'saturated': 0.0}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.25337914656021826, 'fragment_fraction': 0.0, 'median_planarity': 0.0009565945207220706, 'worst_planarity': 0.0011427864090471228}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.001, 'junctions': 4, 'radius': 5}}","{'fraction': 0.7965231018066407, 'border_touch_fraction': 0.0235398068900601, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.867410182952881, 'saturated': 0.959206633413369}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.037445404052734374,2.0,4.0,4,0.0,0.0011427864090471228,0.001
sample_00846,True,True,"[320, 320, 320]",,uint8,LZW,662153,,"[320, 320, 320]",,uint8,LZW,33532643,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.16982614135742188,0.02752392578125,0.8026499328613281,3,0.8301738586425781,0.02258563047342665,"{'fraction': 0.02752392578125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 10.0, 'mean': 2.7250900268554688, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.2835978108534833, 'fragment_fraction': 0.0, 'median_planarity': 0.0011979730043902527, 'worst_planarity': 0.00308399146533484}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00575, 'junctions': 23, 'radius': 5}}","{'fraction': 0.8026499328613281, 'border_touch_fraction': 0.02336012155779921, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.894839763641357, 'saturated': 0.9689599343118248}, 'skipped': 'thickness saturated for 97% of voxels: a region, not a sheet'}",1,0.02752392578125,2.0,4.0,5,0.0,0.00308399146533484,0.00575
sample_00847,True,True,"[320, 320, 320]",,uint8,LZW,965993,,"[320, 320, 320]",,uint8,LZW,33322177,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2905806274414062,0.05484246826171875,0.654576904296875,3,0.7094193725585938,0.02643006481818533,"{'fraction': 0.05484246826171875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.7131500244140625, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.173867800952435, 'fragment_fraction': 0.0, 'median_planarity': 0.0008924715980250567, 'worst_planarity': 0.0023498657622361375}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.654576904296875, 'border_touch_fraction': 0.028644457017836022, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.808000087738037, 'saturated': 0.9435165248306042}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.05484246826171875,2.0,4.0,6,0.0,0.0023498657622361375,0.00275
sample_00852,True,True,"[320, 320, 320]",,uint8,LZW,991945,,"[320, 320, 320]",,uint8,LZW,34180784,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.26366864013671876,0.04745758056640625,0.688873779296875,3,0.7363313598632812,0.02546407911172141,"{'fraction': 0.04745758056640625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.699690103530884, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.2049823482885235, 'fragment_fraction': 0.0, 'median_planarity': 0.015206073792337273, 'worst_planarity': 0.018601528042641334}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.688873779296875, 'border_touch_fraction': 0.02721833892289803, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.818329811096191, 'saturated': 0.9457523974642998}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.04745758056640625,2.0,4.0,5,0.0,0.018601528042641334,0.003
sample_00857,True,True,"[320, 320, 320]",,uint8,LZW,1216841,,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6496526794433594,0.15444937133789063,0.19589794921875,3,0.35034732055664064,0.05351831996377061,"{'fraction': 0.15444937133789063, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.660989999771118, 'saturated': 0.0}, 'components': {'n_components': 22, 'n_components_ge_min_size': 22, 'largest_component_fraction': 0.059224299085733505, 'fragment_fraction': 0.0, 'median_planarity': 0.004696538290021346, 'worst_planarity': 0.010205002069575137}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.002, 'junctions': 8, 'radius': 5}}","{'fraction': 0.19589794921875, 'border_touch_fraction': 0.09571309998280156, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 6.610010147094727, 'saturated': 0.6044124923043178}, 'skipped': 'thickness saturated for 60% of voxels: a region, not a sheet'}",1,0.15444937133789063,2.0,4.0,22,0.0,0.010205002069575137,0.002
sample_00865,True,True,"[320, 320, 320]",,uint8,LZW,1236649,,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3367651062011719,0.06590679931640625,0.5973280944824219,3,0.6632348937988282,0.028270527041490724,"{'fraction': 0.06590679931640625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6627800464630127, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.1408891506616399, 'fragment_fraction': 0.0, 'median_planarity': 0.005956155560913928, 'worst_planarity': 0.012897569214818242}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.004, 'junctions': 16, 'radius': 5}}","{'fraction': 0.5973280944824219, 'border_touch_fraction': 0.03138978422946382, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.6735100746154785, 'saturated': 0.8995345534647369}, 'skipped': 'thickness saturated for 90% of voxels: a region, not a sheet'}",1,0.06590679931640625,2.0,4.0,8,0.0,0.012897569214818242,0.004
sample_00866,True,True,"[320, 320, 320]",,uint8,LZW,772297,,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.19941647338867188,0.027349334716796875,0.7732341918945312,3,0.8005835266113281,0.02342041695432344,"{'fraction': 0.027349334716796875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.6802399158477783, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.3280791981102074, 'fragment_fraction': 0.0, 'median_planarity': 0.001970688019847604, 'worst_planarity': 0.015254472045921222}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.7732341918945312, 'border_touch_fraction': 0.02424879835442855, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.8598198890686035, 'saturated': 0.9605148338787602}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.027349334716796875,2.0,4.0,6,0.0,0.015254472045921222,0.00175
sample_00873,True,True,"[320, 320, 320]",,uint8,LZW,927513,,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.1593719482421875,0.0418907470703125,0.7987373046875,3,0.8406280517578125,0.022304751739835982,"{'fraction': 0.0418907470703125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.6643500328063965, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.23814869641488595, 'fragment_fraction': 0.0, 'median_planarity': 0.007392657640844046, 'worst_planarity': 0.026268610933999858}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00475, 'junctions': 19, 'radius': 5}}","{'fraction': 0.7987373046875, 'border_touch_fraction': 0.02347455150768975, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.796679973602295, 'saturated': 0.9394243859631963}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.0418907470703125,2.0,4.0,10,0.0,0.026268610933999858,0.00475
sample_00878,True,True,"[320, 320, 320]",,uint8,LZW,1435065,,"[320, 320, 320]",,uint8,LZW,36381807,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.7840140686035156,0.08531765747070312,0.13066827392578126,3,0.21598593139648437,0.08681120978005143,"{'fraction': 0.08531765747070312, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.736030101776123, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.12926509350646656, 'fragment_fraction': 0.0, 'median_planarity': 0.005694326741012281, 'worst_planarity': 0.011831524025500417}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.13066827392578126, 'border_touch_fraction': 0.14349313292873128, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 6.478499889373779, 'saturated': 0.6063133708788347}, 'skipped': 'thickness saturated for 61% of voxels: a region, not a sheet'}",1,0.08531765747070312,2.0,4.0,13,0.0,0.011831524025500417,0.00225
sample_00883,True,True,"[256, 256, 256]",,uint8,LZW,414744,,"[256, 256, 256]",,uint8,LZW,19227944,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.1270829439163208,0.02925056219100952,0.8436664938926697,3,0.8729170560836792,0.02684963002687995,"{'fraction': 0.02925056219100952, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7501800060272217, 'saturated': 0.0}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.37040365323601154, 'fragment_fraction': 0.0, 'median_planarity': 0.0034020775468516537, 'worst_planarity': 0.0035774379280409728}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.8436664938926697, 'border_touch_fraction': 0.02778052722214863, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.874579906463623, 'saturated': 0.9609470570053429}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.02925056219100952,2.0,4.0,3,0.0,0.0035774379280409728,0.00275
sample_00884,True,True,"[256, 256, 256]",,uint8,LZW,666984,,"[256, 256, 256]",,uint8,LZW,18948275,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.39167189598083496,0.05002593994140625,0.5583021640777588,3,0.608328104019165,0.038527728449747264,"{'fraction': 0.05002593994140625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.732100009918213, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.268726408799756, 'fragment_fraction': 0.0, 'median_planarity': 0.028062592174222644, 'worst_planarity': 0.03792856526418713}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.5583021640777588, 'border_touch_fraction': 0.04197995549366291, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.562320232391357, 'saturated': 0.8688058064072556}, 'skipped': 'thickness saturated for 87% of voxels: a region, not a sheet'}",1,0.05002593994140625,2.0,4.0,5,0.0,0.03792856526418713,0.00225
