name,surface_class,orient_class,surface_voxels,surface_fraction,hf_energy,hf_energy_norm,dynamic_range,intensity_p50,n_samples,polarity,oriented,search_radius,noise_sigma,global_peak_offset,global_peak_offset_raw,global_peak_ci95,global_peak_ci95_width,global_offset_reliable,noise_estimate_failed,global_profile_contrast,global_profile_snr,n_cells,n_cells_considered,cell_frac_unresolved,cell_frac_low_snr,cell_size,neighbour_ridge_pos,neighbour_ridge_neg,winding_spacing,dominant_ridge_at,recommended_radius,cell_offset_median,cell_offset_mean,cell_abs_offset_median,cell_abs_offset_p90,cell_frac_ge_1vx,cell_frac_ge_2vx,cell_offset_worst,cell_snr_median,cell_voxels_median,naive_mean_signed_offset,naive_median_abs_offset,naive_frac_offset_ge_1vx,naive_median_prominence_snr,naive_frac_flat_support,overlay_png,drift_png
s4_z4096_y2048_x1536,1,,1182144,0.0899361667940734,8.045770645141602,0.06936009228229523,116.0,79.0,32278,bright,False,16.0,4.1035847663879395,2.7247886657714844,2.7247886657714844,"[2.5815338611602785, 2.8729899883270265]",0.29145612716674796,True,False,29.002883911132812,7.067694604164776,50,51,0.0196078431372549,0.0,64,,-36.5,36.5,5.5,16.0,3.5726757049560547,4.488621768951416,3.5726757049560547,8.568711853027345,0.8,0.7,12.195022583007812,256.1647463531034,614.5,1.2572303329139738,2.303852219134569,0.771533976744952,16.66853141784668,0.03755,,
s4_z4096_y2048_x2048,1,,1775697,0.13509300184049977,11.31583023071289,0.09125669300556183,124.0,82.0,33639,bright,False,11.9,5.9233245849609375,1.4634885787963867,1.4634885787963867,"[1.4012580394744873, 1.5237578630447388]",0.12249982357025146,True,False,33.48175811767578,5.652528008119714,55,55,0.0,0.0,64,25.5,-22.0,22.0,2.0,11.9,1.4958972930908203,2.034148927168413,1.4958972930908203,4.699694061279297,0.6909090909090909,0.3090909090909091,9.790811538696289,136.33541702797652,516.0,-0.8768148054630767,2.010438854806125,0.735143223599829,11.47248649597168,0.052,,
s4_z4096_y2048_x2304,1,,1299366,0.09885428281372487,9.231809616088867,0.07757823169231415,119.0,79.0,34520,bright,False,10.1,4.698374271392822,1.644209861755371,1.644209861755371,"[1.583655548095703, 1.709078073501587]",0.12542252540588383,True,False,28.079620361328125,5.976454564783743,54,57,0.05263157894736842,0.0,64,18.0,-25.0,18.0,2.0,10.1,1.6251220703125,1.6766092777252197,1.6416993141174316,3.7123104095458985,0.8333333333333334,0.37037037037037035,6.503612518310547,190.17212802954518,557.5,0.8077447581320697,2.084087759256363,0.7463562086612995,14.793638229370117,0.05165,,
s4_z4096_y2304_x1024,1,,1269693,0.0965967948280983,8.818285942077637,0.07228103280067444,122.0,76.0,34572,bright,False,10.375,4.848962306976318,2.205479621887207,2.205479621887207,"[2.143570899963379, 2.2706486701965334]",0.12707777023315447,True,False,35.630897521972656,7.348148998953782,47,47,0.0,0.0,64,,-17.5,17.5,2.5,10.375,2.217439651489258,2.3924372855653155,2.217439651489258,4.4179487228393555,0.8297872340425532,0.5957446808510638,5.25611686706543,201.75818847630725,609.0,1.1840455587389684,2.16341033577919,0.7561459159397304,13.89899730682373,0.03725,,
s4_z4096_y2304_x1280,1,,1478802,0.11250556897248501,10.35771369934082,0.08029235154390335,129.0,76.0,33825,bright,False,9.925,5.403616428375244,1.8817825317382812,1.8817825317382812,"[1.7956281900405884, 1.9424413442611694]",0.14681315422058105,True,False,31.41248321533203,5.8132333469082145,60,60,0.0,0.0,64,16.5,-36.0,16.5,2.5,9.925,2.039656162261963,2.1377673467000324,2.1785898208618164,3.9982617378234866,0.8,0.5666666666666667,6.759871482849121,178.92669689530737,529.0,0.9399009570484499,2.135836061090231,0.750696631936031,13.070171356201172,0.053025,,
s4_z4096_y2304_x768,1,,957510,0.07284626836239343,7.570174217224121,0.07009420543909073,108.0,76.0,34451,bright,False,9.875,4.301267147064209,1.3221588134765625,1.3221588134765625,"[1.218311595916748, 1.4425938129425049]",0.2242822170257568,True,False,23.05944061279297,5.36108077558772,42,42,0.0,0.0,64,17.5,-20.0,17.5,2.0,9.875,1.1206340789794922,1.2179020927065896,1.3726716041564941,2.956562900543213,0.6428571428571429,0.2619047619047619,8.540096282958984,173.02885915494196,701.5,0.588452183263965,2.197517406195402,0.7568840240745938,14.09494400024414,0.0527,,
s4_z4096_y2560_x1536,1,,1479892,0.11258849492888758,10.690184593200684,0.0883486345410347,121.0,78.0,34745,bright,False,11.85,5.823849678039551,1.3885326385498047,1.3885326385498047,"[1.3102600812911986, 1.4898330211639406]",0.17957293987274192,True,False,22.44805908203125,3.854505236747081,56,56,0.0,0.0,64,34.0,-23.0,23.0,1.5,11.85,1.2930049896240234,1.44697334085192,1.4127507209777832,3.9119553565979004,0.625,0.375,4.843130111694336,119.91081809521455,521.5,-0.6093453221343681,2.15412624925375,0.7499622390719874,11.115612983703613,0.057975,,
s4_z4352_y1024_x1024,1,,1327009,0.10095733071540908,8.54463005065918,0.06946853548288345,123.0,76.0,33337,bright,False,9.2,4.4453511238098145,1.6185808181762695,1.6185808181762695,"[1.5362130403518677, 1.708261251449585]",0.17204821109771729,True,False,30.048599243164062,6.759555861002811,54,54,0.0,0.0,64,22.0,-16.0,16.0,2.0,9.2,1.372098445892334,1.6517919169531927,1.4404263496398926,3.7242733001708985,0.5925925925925926,0.35185185185185186,7.9903974533081055,195.1407067267768,568.0,0.7898948787454643,2.0713925436139107,0.7442789034564958,15.625266075134277,0.069925,,
s4_z4352_y1024_x1536,1,,2261909,0.17208345607389267,10.676190376281738,0.09283643960952759,115.0,88.0,34726,bright,False,10.450000000000001,5.8653483390808105,0.9514884948730469,0.9514884948730469,"[0.8878853559494019, 1.015079712867737]",0.12719435691833503,True,False,24.150856018066406,4.117548459509092,58,58,0.0,0.0,64,21.0,-21.0,21.0,1.0,10.450000000000001,1.06571626663208,1.6017271732461864,1.1104631423950195,4.550009727478031,0.5344827586206896,0.22413793103448276,8.447951316833496,113.37831955417494,537.0,0.5244026424988157,2.0278465300798416,0.7332660303475281,10.177921295166016,0.0754,,
s4_z4352_y1024_x2304,1,,1502158,0.11428246680527221,8.180532455444336,0.07304047048091888,112.0,80.0,34627,bright,False,12.4,4.289820194244385,2.088442802429199,2.088442802429199,"[2.004207134246826, 2.1796996355056764]",0.1754925012588502,True,False,24.343795776367188,5.674782315825044,50,50,0.0,0.0,64,22.0,-22.0,22.0,2.5,12.4,2.112028121948242,1.9443266105651855,2.112028121948242,3.817150115966797,0.74,0.52,5.754648208618164,193.72700792017528,669.5,0.8596248223013119,2.217623043805361,0.764373525394263,14.355613708496094,0.04555,,
s4_z4352_y1280_x1024,1,,1604962,0.12210367783463742,8.437980651855469,0.07401737570762634,114.0,76.0,34775,bright,False,9.375,4.608282566070557,1.1937627792358398,1.1937627792358398,"[1.1362221956253051, 1.2443459749221801]",0.108123779296875,True,False,34.48638153076172,7.4835648717973395,52,52,0.0,0.0,64,17.5,-37.5,17.5,1.5,9.375,1.1593070030212402,1.3257664717160738,1.1593070030212402,2.585662269592285,0.5384615384615384,0.23076923076923078,7.379802703857422,212.77674600698225,667.5,0.7146424612798961,1.9218887761235237,0.7265172353251009,14.718771934509277,0.0432,,
s4_z4352_y1280_x2304,1,,1935511,0.14725146862629576,9.029261589050293,0.08360427618026733,108.0,83.0,35784,bright,False,8.425,4.962052822113037,0.5734224319458008,0.5734224319458008,"[0.5261710405349731, 0.6320709705352784]",0.10589993000030529,True,False,24.95665740966797,5.0295025676571585,62,62,0.0,0.0,64,22.0,-16.5,16.5,1.0,8.425,0.42203760147094727,0.5862812226818453,0.6266436576843262,1.8900773048400878,0.3225806451612903,0.08064516129032258,4.310929298400879,144.38189375893165,513.5,-0.27446272130719346,1.9323135614395142,0.7271049934104554,11.969197273254395,0.0447,,
s4_z4352_y1280_x2560,1,,1089520,0.08288943855019257,7.632198810577393,0.06523247063159943,117.0,76.0,31848,bright,False,13.3,4.015243053436279,1.8265457153320312,1.8265457153320312,"[1.7549821376800536, 1.907697892189026]",0.15271575450897235,True,False,31.06256866455078,7.736161485409251,46,46,0.0,0.0,64,24.5,-24.0,24.0,2.5,13.3,1.29508638381958,1.4659155970034392,1.4793281555175781,3.775275230407715,0.6304347826086957,0.391304347826087,6.071171760559082,242.91507884029244,598.0,0.7926773960667499,2.104135226458311,0.7468868595825426,17.65237808227539,0.0298,,
s4_z4352_y1536_x1024,1,,1388534,0.10563808252060825,9.066353797912598,0.07195518910884857,126.0,76.0,35868,bright,False,8.2,4.7279052734375,1.2094078063964844,1.2094078063964844,"[1.1573851823806762, 1.268931245803833]",0.11154606342315687,True,False,34.223541259765625,7.238626681469624,53,57,0.07017543859649122,0.0,64,16.0,-18.5,16.0,1.0,8.2,1.296980857849121,1.3611431391733997,1.3740243911743164,2.547162818908692,0.7169811320754716,0.22641509433962265,6.302492141723633,204.72871169943545,590.0,0.8344308287831955,1.9533967226743698,0.7281710870152885,15.628790855407715,0.042225,,
s4_z4352_y1536_x2304,1,,1435629,0.10922101638921214,9.035112380981445,0.07722318172454834,117.0,80.0,34504,bright,False,11.675,4.917203426361084,1.8458795547485352,1.8458795547485352,"[1.744706630706787, 1.9371481657028198]",0.19244153499603267,True,False,37.12969207763672,7.550977427247522,55,55,0.0,0.0,64,26.0,-21.5,21.5,2.0,11.675,1.9651603698730469,2.4243160421198064,1.9651603698730469,5.792975807189942,0.8,0.4909090909090909,7.981766700744629,195.47036335333053,557.0,-0.5803890783856848,2.070595882833004,0.7408601160327839,13.579049110412598,0.036575,,
s4_z4352_y1792_x1024,1,,1108944,0.08436719430905788,9.410573959350586,0.07352010905742645,128.0,75.0,33971,bright,False,8.925,4.877387523651123,1.4200420379638672,1.4200420379638672,"[1.366791033744812, 1.4723382472991944]",0.10554721355438246,True,False,38.55847930908203,7.905559917498182,57,57,0.0,0.0,64,16.5,-21.0,16.5,1.5,8.925,1.5460491180419922,1.6631089595326207,1.5460491180419922,3.3634778976440427,0.631578947368421,0.3333333333333333,5.427331924438477,215.64728920959035,591.0,0.7860634628089801,1.913889568299055,0.723596879366558,15.773006439208984,0.048,,
s4_z4352_y1792_x2304,1,,1273967,0.09692195587182721,8.518945693969727,0.07219445705413818,118.0,77.0,31142,bright,False,16.0,4.61417293548584,1.930145263671875,1.930145263671875,"[1.8492232322692872, 2.0050652027130127]",0.1558419704437255,True,False,39.650489807128906,8.593195435349237,52,52,0.0,0.0,64,40.0,-37.5,37.5,2.5,16.0,1.824106216430664,2.4029260048499475,1.8405418395996094,5.826008796691894,0.8076923076923077,0.4807692307692308,8.414566040039062,239.1091336689161,555.5,1.003392509365233,2.0730449110269547,0.7428012300810736,14.813692092895508,0.04495,,
s4_z4352_y1792_x2560,1,,1342254,0.10211715292215855,8.738524436950684,0.07598716765642166,115.0,77.0,35105,bright,False,10.275,4.789102554321289,1.6396255493164062,1.6396255493164062,"[1.566734743118286, 1.7156371355056763]",0.14890239238739023,True,False,28.773109436035156,6.00803785462324,57,57,0.0,0.0,64,,-19.5,19.5,1.5,10.275,1.599614143371582,1.75285734210098,1.8814315795898438,4.2992107391357415,0.8070175438596491,0.47368421052631576,8.262138366699219,181.1369077804544,570.0,-0.7028018544254865,2.053161971271038,0.7442488227707628,13.61845588684082,0.0688,,
s4_z4352_y2048_x1024,1,,1373205,0.10447186968969564,10.351208686828613,0.08024192601442337,129.0,74.0,35010,bright,False,11.675,5.48594331741333,1.6101140975952148,1.6101140975952148,"[1.554779624938965, 1.6678394079208374]",0.11305978298187247,True,False,30.208778381347656,5.506578656301421,54,54,0.0,0.0,64,36.5,-21.5,21.5,2.0,11.675,1.4001588821411133,1.6346346184059426,1.4001588821411133,3.3180396080017096,0.7407407407407407,0.35185185185185186,5.471676826477051,153.7752889192191,552.0,-0.7109456168145518,2.0332857444882393,0.7407003156435293,12.686370849609375,0.051325,,
s4_z4352_y2048_x1280,1,,1684832,0.1281800963097493,11.065129280090332,0.08511637896299362,130.0,76.0,35308,bright,False,7.9750000000000005,5.775598526000977,1.006147861480713,1.006147861480713,"[0.954517412185669, 1.0580742597579955]",0.10355684757232653,True,False,36.23582458496094,6.2739514219750685,60,60,0.0,0.0,64,25.5,-15.5,15.5,1.0,7.9750000000000005,1.0046706199645996,1.0823177814483642,1.0781822204589844,2.012231826782227,0.55,0.1,5.230482578277588,162.3666343800398,519.0,-0.7171975258963331,1.891560174524784,0.7227863939244042,12.739248275756836,0.04015,,
s4_z4352_y2048_x2304,1,,1209974,0.09205344144240647,8.585692405700684,0.07338198274374008,117.0,77.0,33419,bright,False,10.725,4.710115432739258,1.3091621398925781,1.3091621398925781,"[1.2588404655456542, 1.3666539430618285]",0.10781347751617432,True,False,36.34123992919922,7.715573099673329,58,58,0.0,0.0,64,38.0,-20.5,20.5,1.5,10.725,1.4979381561279297,1.6092115928386819,1.5610709190368652,3.0568343162536626,0.6724137931034483,0.3275862068965517,7.442726135253906,200.0938059602526,480.0,0.7892073496337831,1.9012102037668228,0.723147962256575,14.585458755493164,0.056425,,
s4_z4352_y2048_x2560,1,,1199112,0.09122707287502617,8.900362014770508,0.07355671375989914,121.0,75.0,31746,bright,False,14.6,5.002643585205078,1.838602066040039,1.838602066040039,"[1.7607401371002198, 1.9362531185150147]",0.17551298141479488,True,False,29.098236083984375,5.816571896115106,53,53,0.0,0.0,64,,-28.0,28.0,2.0,14.6,1.6734886169433594,1.7373361947401516,1.8418502807617188,3.071089553833008,0.7735849056603774,0.49056603773584906,5.854434967041016,158.9118258741701,528.0,-0.75288014782499,2.0938015021383762,0.7457003198358578,13.531757354736328,0.062425,,
s4_z4352_y2048_x768,1,,1191732,0.09066561089497953,9.374212265014648,0.07323603332042694,128.0,74.0,34619,bright,False,10.15,5.16436767578125,2.272385597229004,2.272385597229004,"[2.20512912273407, 2.32995810508728]",0.12482898235321027,True,False,38.94352722167969,7.540812286528075,51,51,0.0,0.0,64,,-17.0,17.0,2.5,10.15,2.3547792434692383,2.806587967218137,2.3547792434692383,5.087663650512695,0.9215686274509803,0.6862745098039216,8.443683624267578,194.1311708288631,578.0,1.2962465166503672,2.14703106880188,0.7546811478085403,14.204544067382812,0.0401,,
s4_z4352_y2304_x1024,1,,772659,0.058783015181688485,8.228683471679688,0.06914860010147095,119.0,74.0,28167,bright,False,16.0,4.719399452209473,2.2810440063476562,2.2810440063476562,"[2.179077386856079, 2.3496376514434814]",0.17056026458740225,True,False,36.166542053222656,7.663378024992276,35,35,0.0,0.0,64,,-31.0,31.0,3.5,16.0,2.6903457641601562,3.363285882132394,2.6903457641601562,7.648072052001955,0.8857142857142857,0.5714285714285714,8.873334884643555,242.46182785215214,702.0,1.253383587610438,2.207691688090563,0.7638187861627478,14.898321151733398,0.03825,,
s4_z4352_y2304_x1280,1,,1414370,0.10760365592392601,11.351422309875488,0.08534903824329376,133.0,75.0,35292,bright,False,9.375,5.9847846031188965,1.401742935180664,1.401742935180664,"[1.3428651094436646, 1.465219783782959]",0.12235467433929448,True,False,31.028892517089844,5.184629786161313,48,48,0.0,0.0,64,22.5,-17.5,17.5,1.5,9.375,1.2866997718811035,1.3695133924484253,1.3381452560424805,4.229776763916017,0.6875,0.3333333333333333,-7.173125743865967,158.78143873716635,758.5,-0.712823279560311,2.0340809859335423,0.7403494395504697,12.331968307495117,0.043125,,
s4_z4352_y2304_x1536,1,,2016570,0.1534183448648596,12.264189720153809,0.09361977130174637,131.0,77.0,35490,bright,False,8.975000000000001,6.803550720214844,1.4810028076171875,1.4810028076171875,"[1.4102667808532714, 1.5418686151504517]",0.1316018342971803,True,False,30.093734741210938,4.423239566921408,58,58,0.0,0.0,64,15.5,-31.0,15.5,2.0,8.975000000000001,1.406928539276123,1.352234963713021,1.4300975799560547,2.9372356414794925,0.6551724137931034,0.3275862068965517,4.233211517333984,118.99895775838436,583.0,-0.7375004030505407,2.05519575253129,0.7449259948595232,10.259672164916992,0.05755,,
s4_z4352_y2304_x1792,1,,1655675,0.12596186501541054,10.299912452697754,0.08512324094772339,121.0,76.0,33292,bright,False,14.775,5.687341690063477,1.3986053466796875,1.3986053466796875,"[1.3368030071258545, 1.4573557376861572]",0.12055273056030269,True,False,33.350860595703125,5.864050801444092,62,62,0.0,0.0,64,30.0,-29.5,29.5,1.5,14.775,1.5750064849853516,1.652270470896075,1.5750064849853516,3.5177852630615227,0.6774193548387096,0.3387096774193548,4.925386428833008,150.92729834767573,475.0,0.851555137056149,2.024860452860594,0.7328526309516715,12.387998580932617,0.043125,,
s4_z4352_y2304_x2304,1,,1436703,0.10930272508386933,9.627325057983398,0.08299417793750763,116.0,75.0,34990,bright,False,8.525,5.487767219543457,1.8052301406860352,1.8052301406860352,"[1.749291682243347, 1.858528161048889]",0.10923647880554199,True,False,32.47716522216797,5.9181018295578935,61,61,0.0,0.0,64,14.5,-31.5,14.5,2.0,8.525,1.9112930297851562,1.524440945171919,1.9485368728637695,2.8958873748779297,0.8032786885245902,0.45901639344262296,-4.2510666847229,153.17771288261775,561.0,-0.8468250802044236,2.035149298608303,0.7389835444881316,12.4100341796875,0.03595,,
s4_z4352_y768_x1792,1,,1946140,0.1480601108195093,9.390042304992676,0.0845949724316597,111.0,83.0,35351,bright,False,8.3,5.005788326263428,1.8261537551879883,1.8261537551879883,"[1.7547128915786743, 1.913711667060852]",0.15899877548217778,True,False,19.53827667236328,3.9031368086128473,59,60,0.016666666666666666,0.0,64,21.0,-14.0,14.0,2.0,8.3,1.6281795501708984,1.563722877179162,1.7468500137329102,3.402459907531738,0.6610169491525424,0.3898305084745763,4.782244682312012,108.05533173880221,572.0,0.6390912602849957,2.210389034822583,0.7598667982239763,11.724237442016602,0.067525,,
s4_z4352_y768_x2048,1,,1566851,0.11920423643605237,8.811837196350098,0.08010761439800262,110.0,82.0,35851,bright,False,8.475000000000001,4.740249156951904,1.1729240417480469,1.1729240417480469,"[1.1210005760192872, 1.2339630126953125]",0.11296243667602535,True,False,27.65478515625,5.834036195268837,54,54,0.0,0.0,64,,-15.5,15.5,1.5,8.475000000000001,1.2896113395690918,1.0928590915821217,1.3697571754455566,3.112449073791505,0.6296296296296297,0.25925925925925924,-4.728823661804199,166.41773279631883,624.5,0.5045294817690861,1.9545526430010796,0.7316446830862612,13.01932144165039,0.03655,,
s4_z4608_y1024_x1024,1,,1478194,0.11245931302616138,7.89892578125,0.07595121115446091,104.0,81.0,36474,bright,False,5.7250000000000005,4.143632411956787,0.8986520767211914,0.8986520767211914,"[0.8388457417488098, 0.9571673989295959]",0.11832165718078613,True,False,26.414535522460938,6.374729439377792,51,51,0.0,0.0,64,10.5,-20.0,10.5,1.0,5.7250000000000005,1.0172791481018066,1.0949040207208371,1.0172791481018066,2.542663097381592,0.5098039215686274,0.21568627450980393,4.123594760894775,174.67367694854696,642.0,-0.49082756910923153,1.9544847309589386,0.7275188323917138,14.750991821289062,0.03255,,
s4_z4608_y1024_x1280,1,,1965422,0.14952706338038455,8.654549598693848,0.08164669573307037,106.0,83.0,35932,bright,False,7.575,4.617690563201904,1.1535491943359375,1.1535491943359375,"[1.0943475008010863, 1.2144693613052369]",0.12012186050415052,True,False,25.277481079101562,5.474052609877386,58,59,0.01694915254237288,0.0,64,36.5,-13.5,13.5,1.5,7.575,1.1983094215393066,1.208978924258002,1.1983094215393066,2.376492404937744,0.603448275862069,0.22413793103448276,3.199983596801758,148.1046372007831,495.0,-0.6528479567275127,1.9447265975177288,0.7232919995230714,12.732368469238281,0.04845,,
