name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity
sample_00661,True,True,"[320, 320, 320]",,uint8,LZW,1554377,,"[320, 320, 320]",,uint8,LZW,37445637,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5714176330566406,0.07709881591796874,0.35148355102539064,3,0.4285823669433594,0.04374888340303082,"{'fraction': 0.07709881591796874, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7296600341796875, 'saturated': 0.0002177033170860688}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.1284667274124892, 'fragment_fraction': 0.0, 'median_planarity': 0.004446640188560882, 'worst_planarity': 0.02435418912657434}}","{'fraction': 0.35148355102539064, 'border_touch_fraction': 0.05334531287538269, 'skipped': 'fraction 0.35 exceeds sheet_fraction_max'}",1,0.07709881591796874,2.0,4.0,11,0.0,0.02435418912657434
sample_00662,True,True,"[320, 320, 320]",,uint8,LZW,714281,,"[320, 320, 320]",,uint8,LZW,36462973,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.24853237915039061,0.02131488037109375,0.7301527404785156,3,0.7514676208496094,0.024951174847428887,"{'fraction': 0.02131488037109375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7561299800872803, 'saturated': 0.0003550739785180243}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.3855201404260315, 'fragment_fraction': 0.0, 'median_planarity': 0.008310002393157585, 'worst_planarity': 0.01796886282554482}}","{'fraction': 0.7301527404785156, 'border_touch_fraction': 0.025679558482122427, 'skipped': 'fraction 0.73 exceeds sheet_fraction_max'}",1,0.02131488037109375,2.0,4.0,6,0.0,0.01796886282554482
sample_00663,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35798256,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.7147699279785156,0.09135015869140625,0.19387991333007812,3,0.28523007202148437,0.06573640663873512,"{'fraction': 0.09135015869140625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.697700023651123, 'saturated': 1.670362622362414e-06}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.10392161055027758, 'fragment_fraction': 0.0, 'median_planarity': 0.004512665198305827, 'worst_planarity': 0.013176050814571927}}","{'fraction': 0.19387991333007812, 'border_touch_fraction': 0.09670934795642476, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 6.982540130615234, 'saturated': 0.7448286706698838}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.25699740047782155, 'worst_planarity': 0.25699740047782155}}",1,0.09135015869140625,2.0,4.0,14,0.0,0.013176050814571927
sample_00664,True,True,"[320, 320, 320]",,uint8,LZW,1147353,,"[320, 320, 320]",,uint8,LZW,37298290,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.32962075805664065,0.05962210083007812,0.6107571411132813,3,0.6703792419433594,0.027969243119231598,"{'fraction': 0.05962210083007812, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7568600177764893, 'saturated': 0.0004831864920711861}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.17079106944423827, 'fragment_fraction': 0.0, 'median_planarity': 0.005297668181289869, 'worst_planarity': 0.01925954539481088}}","{'fraction': 0.6107571411132813, 'border_touch_fraction': 0.030699600115723102, 'skipped': 'fraction 0.61 exceeds sheet_fraction_max'}",1,0.05962210083007812,2.0,4.0,12,0.0,0.01925954539481088
sample_00665,True,True,"[320, 320, 320]",,uint8,LZW,1132745,,"[320, 320, 320]",,uint8,LZW,37749050,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3260304260253906,0.05304034423828125,0.6209292297363281,3,0.6739695739746093,0.027820246972612407,"{'fraction': 0.05304034423828125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7886199951171875, 'saturated': 0.0004286472124122424}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.19394071204918684, 'fragment_fraction': 0.0, 'median_planarity': 0.006307193094127102, 'worst_planarity': 0.017514476216445418}}","{'fraction': 0.6209292297363281, 'border_touch_fraction': 0.030196677982065708, 'skipped': 'fraction 0.62 exceeds sheet_fraction_max'}",1,0.05304034423828125,2.0,4.0,8,0.0,0.017514476216445418
sample_00666,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37310431,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.32773095703125,0.039158782958984374,0.6331102600097657,3,0.67226904296875,0.027890619382382572,"{'fraction': 0.039158782958984374, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.8055500984191895, 'saturated': 0.0004122650809917742}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.2714917527500575, 'fragment_fraction': 0.0, 'median_planarity': 0.010868749748738686, 'worst_planarity': 0.013528883810366953}}","{'fraction': 0.6331102600097657, 'border_touch_fraction': 0.0296156944285041, 'skipped': 'fraction 0.63 exceeds sheet_fraction_max'}",1,0.039158782958984374,2.0,4.0,4,0.0,0.013528883810366953
sample_00667,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37362677,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.38557437133789063,0.05350588989257812,0.5609197387695313,3,0.6144256286621094,0.030516305188680815,"{'fraction': 0.05350588989257812, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6904799938201904, 'saturated': 0.0004602798980882129}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.17965745365403493, 'fragment_fraction': 0.0, 'median_planarity': 0.010628835818400439, 'worst_planarity': 0.02338529895650911}}","{'fraction': 0.5609197387695313, 'border_touch_fraction': 0.03342724226665864, 'skipped': 'fraction 0.56 exceeds sheet_fraction_max'}",1,0.05350588989257812,2.0,4.0,7,0.0,0.02338529895650911
sample_00668,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37626717,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2637765808105469,0.03538644409179687,0.7008369750976563,3,0.7362234191894531,0.025467812502681396,"{'fraction': 0.03538644409179687, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.771199941635132, 'saturated': 0.0004122313704623287}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.31056718034605013, 'fragment_fraction': 0.0, 'median_planarity': 0.005888857208079586, 'worst_planarity': 0.011139943135767593}}","{'fraction': 0.7008369750976563, 'border_touch_fraction': 0.026753725425784407, 'skipped': 'fraction 0.70 exceeds sheet_fraction_max'}",1,0.03538644409179687,2.0,4.0,5,0.0,0.011139943135767593
sample_00669,True,True,"[320, 320, 320]",,uint8,LZW,731513,,"[320, 320, 320]",,uint8,LZW,37764878,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.16350613403320313,0.02524896240234375,0.8112449035644531,3,0.8364938659667969,0.02241498803859041,"{'fraction': 0.02524896240234375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.8008201122283936, 'saturated': 0.00013295332854701351}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.38950853197769286, 'fragment_fraction': 0.0, 'median_planarity': 0.005318354282755935, 'worst_planarity': 0.006765824761869468}}","{'fraction': 0.8112449035644531, 'border_touch_fraction': 0.023112625937760752, 'skipped': 'fraction 0.81 exceeds sheet_fraction_max'}",1,0.02524896240234375,2.0,4.0,3,0.0,0.006765824761869468
sample_00670,True,True,"[320, 320, 320]",,uint8,LZW,1393017,,"[320, 320, 320]",,uint8,LZW,36824701,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6581204833984375,0.0662667236328125,0.27561279296875,3,0.3418795166015625,0.05484388238986502,"{'fraction': 0.0662667236328125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.775559902191162, 'saturated': 0.00028552639092799763}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.1629439244589275, 'fragment_fraction': 0.0, 'median_planarity': 0.010552269312168905, 'worst_planarity': 0.026470095815207546}}","{'fraction': 0.27561279296875, 'border_touch_fraction': 0.06803022384423914, 'skipped': 'fraction 0.28 exceeds sheet_fraction_max'}",1,0.0662667236328125,2.0,4.0,16,0.0,0.026470095815207546
sample_00671,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37347395,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5983922729492187,0.07091122436523438,0.3306965026855469,3,0.40160772705078124,0.04668734871634867,"{'fraction': 0.07091122436523438, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.670300006866455, 'saturated': 0.00021475121351650163}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.1302012076850809, 'fragment_fraction': 0.0, 'median_planarity': 0.005508662605709713, 'worst_planarity': 0.010376891503954017}}","{'fraction': 0.3306965026855469, 'border_touch_fraction': 0.05669851313132581, 'skipped': 'fraction 0.33 exceeds sheet_fraction_max'}",1,0.07091122436523438,2.0,4.0,9,0.0,0.010376891503954017
sample_00672,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36329805,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8673887329101563,0.07740936279296876,0.055201904296875,3,0.13261126708984375,0.14139070089193045,"{'fraction': 0.07740936279296876, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.705820083618164, 'saturated': 1.6163686897557708e-05}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.12834243362046874, 'fragment_fraction': 0.0, 'median_planarity': 0.007867849658093807, 'worst_planarity': 0.02839866564031844}}","{'fraction': 0.055201904296875, 'border_touch_fraction': 0.3396621953322984, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 14.0, 'mean': 4.07459020614624, 'saturated': 4.422684835055969e-06}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.33223717243291884, 'worst_planarity': 0.33223717243291884}}",1,0.07740936279296876,2.0,4.0,15,0.0,0.02839866564031844
sample_00673,True,True,"[320, 320, 320]",,uint8,LZW,735993,,"[320, 320, 320]",,uint8,LZW,37392205,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.17802291870117187,0.027431365966796874,0.7945457153320312,3,0.8219770812988281,0.022810854981957184,"{'fraction': 0.027431365966796874, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6708099842071533, 'saturated': 0.00024030144481243694}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.33550642973240874, 'fragment_fraction': 0.0, 'median_planarity': 0.01847378773491269, 'worst_planarity': 0.019009673645127168}}","{'fraction': 0.7945457153320312, 'border_touch_fraction': 0.02359839042384691, 'skipped': 'fraction 0.79 exceeds sheet_fraction_max'}",1,0.027431365966796874,2.0,4.0,3,0.0,0.019009673645127168
sample_00674,True,True,"[320, 320, 320]",,uint8,LZW,946873,,"[320, 320, 320]",,uint8,LZW,36117768,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.36228045654296875,0.041215576171875,0.5965039672851562,3,0.6377195434570313,0.029401639313666968,"{'fraction': 0.041215576171875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7643001079559326, 'saturated': 0.0005612519917781766}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.281638915051031, 'fragment_fraction': 0.0, 'median_planarity': 0.0069755481250354506, 'worst_planarity': 0.011799468232564943}}","{'fraction': 0.5965039672851562, 'border_touch_fraction': 0.0314331522141187, 'skipped': 'fraction 0.60 exceeds sheet_fraction_max'}",1,0.041215576171875,2.0,4.0,4,0.0,0.011799468232564943
sample_00675,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36217643,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4764105224609375,0.048473358154296875,0.4751161193847656,3,0.5235894775390625,0.035810498117967146,"{'fraction': 0.048473358154296875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6934399604797363, 'saturated': 0.0004218147477768159}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.20734272448256866, 'fragment_fraction': 0.0, 'median_planarity': 0.009610794537330533, 'worst_planarity': 0.0400982953597199}}","{'fraction': 0.4751161193847656, 'border_touch_fraction': 0.03946403675859205, 'skipped': 'fraction 0.48 exceeds sheet_fraction_max'}",1,0.048473358154296875,2.0,4.0,6,0.0,0.0400982953597199
sample_00676,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36751549,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3396466369628906,0.03700201416015625,0.6233513488769531,3,0.6603533630371093,0.02839388886241853,"{'fraction': 0.03700201416015625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.672379970550537, 'saturated': 0.00017814697455302428}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.25199796780488287, 'fragment_fraction': 0.0, 'median_planarity': 0.020325371697691247, 'worst_planarity': 0.02225115900075132}}","{'fraction': 0.6233513488769531, 'border_touch_fraction': 0.030079344552282616, 'skipped': 'fraction 0.62 exceeds sheet_fraction_max'}",1,0.03700201416015625,2.0,4.0,4,0.0,0.02225115900075132
sample_00678,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36490199,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.22955819702148436,0.019561279296875,0.7508805236816406,3,0.7704418029785156,0.024336685688020564,"{'fraction': 0.019561279296875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6621499061584473, 'saturated': 0.0004945521261061119}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.5067739600364439, 'fragment_fraction': 0.0, 'median_planarity': 0.0018448545337899707, 'worst_planarity': 0.021173692476693987}}","{'fraction': 0.7508805236816406, 'border_touch_fraction': 0.024970683628957262, 'skipped': 'fraction 0.75 exceeds sheet_fraction_max'}",1,0.019561279296875,2.0,4.0,6,0.0,0.021173692476693987
sample_00679,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,34811547,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.20123526000976563,0.04328256225585937,0.755482177734375,3,0.7987647399902343,0.023473745223442432,"{'fraction': 0.04328256225585937, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.6895699501037598, 'saturated': 4.2304674031910415e-06}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.21847966872619923, 'fragment_fraction': 0.0, 'median_planarity': 0.007895430612094396, 'worst_planarity': 0.01303756346366253}}","{'fraction': 0.755482177734375, 'border_touch_fraction': 0.02481858679476677, 'skipped': 'fraction 0.76 exceeds sheet_fraction_max'}",1,0.04328256225585937,2.0,4.0,5,0.0,0.01303756346366253
sample_00680,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,34424743,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.36685906982421873,0.04246591186523437,0.5906750183105469,3,0.6331409301757812,0.029614259805939836,"{'fraction': 0.04246591186523437, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6798999309539795, 'saturated': 0.0003916571986233788}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.21854615410596878, 'fragment_fraction': 0.0, 'median_planarity': 0.00891308387901813, 'worst_planarity': 0.018228857854467508}}","{'fraction': 0.5906750183105469, 'border_touch_fraction': 0.031743343494750956, 'skipped': 'fraction 0.59 exceeds sheet_fraction_max'}",1,0.04246591186523437,2.0,4.0,8,0.0,0.018228857854467508
sample_00681,True,True,"[320, 320, 320]",,uint8,LZW,1113673,,"[320, 320, 320]",,uint8,LZW,36430199,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6804494018554688,0.0471551513671875,0.27239544677734373,3,0.31955059814453124,0.05867615366352549,"{'fraction': 0.0471551513671875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.780060052871704, 'saturated': 0.0004776142585329864}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.2325826117345552, 'fragment_fraction': 0.0, 'median_planarity': 0.007419025583243196, 'worst_planarity': 0.011867325748025733}}","{'fraction': 0.27239544677734373, 'border_touch_fraction': 0.06883374968938547, 'skipped': 'fraction 0.27 exceeds sheet_fraction_max'}",1,0.0471551513671875,2.0,4.0,7,0.0,0.011867325748025733
sample_00682,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,34933403,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8494812927246094,0.09531680297851562,0.055201904296875,3,0.15051870727539063,0.12456923354845721,"{'fraction': 0.09531680297851562, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.6969399452209473, 'saturated': 1.7609348450905618e-05}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.10491745858041117, 'fragment_fraction': 0.0, 'median_planarity': 0.009275295982876903, 'worst_planarity': 0.0211835620075393}}","{'fraction': 0.055201904296875, 'border_touch_fraction': 0.3396621953322984, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 14.0, 'mean': 4.07459020614624, 'saturated': 4.422684835055969e-06}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.33223717243291884, 'worst_planarity': 0.33223717243291884}}",1,0.09531680297851562,2.0,4.0,13,0.0,0.0211835620075393
sample_00683,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35528127,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6415948791503906,0.0733834228515625,0.2850216979980469,3,0.35840512084960935,0.05231510073168765,"{'fraction': 0.0733834228515625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6674699783325195, 'saturated': 8.317294816495524e-07}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.12862114223073173, 'fragment_fraction': 0.0, 'median_planarity': 0.007542793248407153, 'worst_planarity': 0.02490839371994559}}","{'fraction': 0.2850216979980469, 'border_touch_fraction': 0.06578446529403696, 'skipped': 'fraction 0.29 exceeds sheet_fraction_max'}",1,0.0733834228515625,2.0,4.0,12,0.0,0.02490839371994559
